dataset,file_a,file_b,highly_suspicious,phash_hamming
F_new,6_1427.jpg,6_1801.jpg,0,8
F_new,6_1658.jpg,6_1831.jpg,0,8
F_new,3_17.jpg,6_1831.jpg,0,8
F_new,6_1772.jpg,6_1843.jpg,0,8
F_new,4_409.jpg,6_1853.jpg,0,8
F_new,6_1511.jpg,6_1858.jpg,0,8
F_new,6_1149.jpg,6_1868.jpg,0,6
F_new,6_1646.jpg,6_1887.jpg,0,8
F_new,6_1744.jpg,6_1905.jpg,0,8
F_new,4_763.jpg,6_1921.jpg,0,8
F_new,3_597.jpg,6_1923.jpg,0,8
F_new,3_66.jpg,6_1923.jpg,0,8
F_new,6_1744.jpg,6_1924.jpg,0,8
F_new,4_593.jpg,6_1955.jpg,0,8
F_new,4_1015.jpg,6_1956.jpg,0,8
F_new,6_1288.jpg,6_1963.jpg,0,8
F_new,6_1219.jpg,6_1972.jpg,0,8
F_new,6_1676.jpg,6_1976.jpg,0,8
F_new,6_1566.jpg,6_1978.jpg,0,8
F_new,6_1488.jpg,6_1985.jpg,0,8
F_new,6_105.jpg,6_1985.jpg,0,8
F_new,6_1249.jpg,6_2.jpg,0,8
F_new,6_1649.jpg,6_2003.jpg,0,8
F_new,1_418.jpg,6_2004.jpg,0,8
F_new,6_1021.jpg,6_2006.jpg,0,8
F_new,6_1027.jpg,6_2010.jpg,0,8
F_new,6_1537.jpg,6_2010.jpg,0,8
F_new,6_1304.jpg,6_2011.jpg,0,8
F_new,3_634.jpg,6_2011.jpg,0,8
F_new,6_1401.jpg,6_2011.jpg,0,8
F_new,6_1304.jpg,6_2014.jpg,0,8
F_new,6_198.jpg,6_202.jpg,0,8
F_new,6_1124.jpg,6_2022.jpg,0,8
F_new,6_1389.jpg,6_2026.jpg,0,8
F_new,6_1789.jpg,6_2026.jpg,0,8
F_new,6_1985.jpg,6_2028.jpg,0,8
F_new,6_1488.jpg,6_2028.jpg,0,8
F_new,6_1159.jpg,6_2028.jpg,0,8
F_new,6_1495.jpg,6_2028.jpg,0,8
F_new,6_1862.jpg,6_2053.jpg,0,8
F_new,6_1603.jpg,6_2060.jpg,0,8
F_new,6_1554.jpg,6_2075.jpg,0,8
F_new,6_1649.jpg,6_2084.jpg,1,4
F_new,6_1877.jpg,6_2097.jpg,0,8
F_new,1_211.jpg,6_2107.jpg,0,8
F_new,4_453.jpg,6_2115.jpg,0,8
F_new,0_352.jpg,6_2134.jpg,0,8
F_new,6_1206.jpg,6_2148.jpg,0,8
F_new,6_2011.jpg,6_2149.jpg,0,8
F_new,6_1579.jpg,6_2160.jpg,0,8
F_new,6_1665.jpg,6_2160.jpg,0,8
F_new,6_1475.jpg,6_2166.jpg,0,8
F_new,6_2060.jpg,6_2166.jpg,0,8
F_new,5_460.jpg,6_2175.jpg,0,8
F_new,6_1051.jpg,6_2175.jpg,0,8
F_new,3_634.jpg,6_2176.jpg,0,8
F_new,6_1849.jpg,6_2179.jpg,0,8
F_new,6_1916.jpg,6_218.jpg,0,8
