dataset,duplicate_group_id,kept_file,kept_pixels,removed_file,removed_pixels,sha256
G_new,222,3_663.jpg,2065455,3_665.jpg,2065455,e81c5c51d8de605c88ebd56209c6a3f5d4f8084653d22d47fab84631914a86e6
G_new,223,3_845.jpg,505736,3_846.jpg,505736,e83f5525727c89539128dbff12fd53d90481714d243c664e30a1a5a8d3dfd5ab
G_new,223,3_845.jpg,505736,3_847.jpg,505736,e83f5525727c89539128dbff12fd53d90481714d243c664e30a1a5a8d3dfd5ab
G_new,224,0_830.jpg,1918800,0_831.jpg,1918800,ea3439dea228589bdee175b3dcf5d6f0fa91fab989ef0f69d0be0a0a3222ad4a
G_new,224,0_830.jpg,1918800,0_832.jpg,1918800,ea3439dea228589bdee175b3dcf5d6f0fa91fab989ef0f69d0be0a0a3222ad4a
G_new,225,0_685.jpg,1918800,0_686.jpg,1918800,ea5d14767f0a9ee0028fb320f5c0187c3c9da0d526f9fd14d39fe5c974969b15
G_new,226,3_824.jpg,863765,3_825.jpg,863765,ea61f525e0b620d1eef4662088e761c051626ebdf3f5358a6c0eb9a4b5789ebd
G_new,226,3_824.jpg,863765,3_826.jpg,863765,ea61f525e0b620d1eef4662088e761c051626ebdf3f5358a6c0eb9a4b5789ebd
G_new,227,3_689.jpg,976696,3_690.jpg,976696,ea94cc8380d14bb09a354d78b07c9a913a60546b5369aba89a084ae2a4509936
G_new,227,3_689.jpg,976696,3_691.jpg,976696,ea94cc8380d14bb09a354d78b07c9a913a60546b5369aba89a084ae2a4509936
G_new,228,0_881.jpg,1918800,0_882.jpg,1918800,eae269a034fbd2770840152c52ecb46e20599ebc38c33fc51655e11e93b0cbcb
G_new,228,0_881.jpg,1918800,0_883.jpg,1918800,eae269a034fbd2770840152c52ecb46e20599ebc38c33fc51655e11e93b0cbcb
